tax_id,scientific_name,accession,seq_name,seq_len
3040010,Otomys sp. FMNH 211259,OP690517.1,"Otomys sp. FMNH 211259 cytochrome b (cytb) gene, partial cds; mitochondrial",1143
1330388,Phloeomys pallidus,MH330621.1,"Phloeomys pallidus voucher FMNH:216486 cytochrome b (CYTB) gene, complete cds; mitochondrial",1143
504101,Brachiones,OQ507362.1,"Brachiones przewalskii isolate XJ08066 cytochrome b (Cytb) gene, partial cds; mitochondrial",1000
907925,Maxomys wattsi,PQ861172.1,"Maxomys wattsi isolate LSUMZ39639 cytochrome b (CYTB) gene, partial cds; mitochondrial",1140
3040049,Euryoryzomys sp.,ON815481.1,"Euryoryzomys sp. voucher MTR130 cytochrome b (cytb) gene, partial cds; mitochondrial",1129
573592,Abrothrix hershkovitzi,EU840993.1,"Abrothrix hershkovitzi voucher NK160088 cytochrome b (cytb) gene, partial cds; mitochondrial",1140
2082270,Grammomys cf. macmillani TA-2018,KY595848.1,"Grammomys cf. macmillani TA-2018 isolate TZ27593 cytochrome b (cytb) gene, partial cds; mitochondrial",851
1156415,Hapalomys delacouri,OR637367.1,"Hapalomys delacouri cytochrome b (cytb) gene, complete cds; mitochondrial",1144
1725224,Thomasomys fumeus,PQ300799.1,"Thomasomys fumeus voucher MECN:7691 cytochrome b (cytb) gene, partial cds; mitochondrial",1140
1090578,Mastomys sp. 07ZR7#28,AB672510.1,"Mastomys sp. 07ZR7#28 mitochondrial cytb gene for cytochrome b, partial cds",831
3122388,Tscherskia triton ningshaanensis,PP975918.1,"Tscherskia triton ningshaanensis isolate S2071 cytochrome b (Cytb) gene, partial cds; mitochondrial",1140
2716773,Papagomys armandvillei,MN273045.1,"Papagomys armandvillei voucher WAM M32592 cytochrome b (cytb) gene, partial cds; mitochondrial",664
2162866,Mus fernandoni,OR352829.1,"Mus fernandoni voucher WHT6871 cytochrome b (cytb) gene, partial cds; mitochondrial",1140
3417664,Vandeleuria sp.,LC869582.1,"Vandeleuria sp. UP-RA-127 mitochondrial cytb gene for Cytochrome B, partial cds",1140
1734929,Euryoryzomys sp. ALA-2015,KP778362.1,"Euryoryzomys sp. ALA-2015 voucher ROM:106328 cytochrome b (cytb) gene, partial cds; mitochondrial",1143
3002834,Rattus sp. FMNH 145727,OM502746.1,"Rattus sp. FMNH 145727 isolate SMG5100 cytochrome b (CYTB) gene, partial cds; mitochondrial",1116
2635655,unclassified Otomys,OP690520.1,"Otomys sp. FMNH 208669 cytochrome b (cytb) gene, partial cds; mitochondrial",1141
1734923,Handleyomys rhabdops,KP778446.1,"Handleyomys rhabdops voucher MVZ:224809 cytochrome b (cytb) gene, partial cds; mitochondrial",1143
1072560,Acomys ngurui,OK093977.1,"Acomys ngurui isolate TZAS055 cytochrome b (cytb) gene, partial cds; mitochondrial",892
2933151,Meriones dahli,MW289795.1,"Meriones dahli voucher MDCB 3 cytochrome b (CYTB) gene, complete cds; mitochondrial",1155
1795550,Microhydromys richardsoni,MH741760.1,"Microhydromys richardsoni voucher ANWC M35851 cytochrome b (CYTB) gene, partial cds; mitochondrial",810
2771495,Neacomys vossi,PQ587341.1,"Neacomys vossi voucher UFPAM 1691 cytochrome b (CYTB) gene, partial cds; mitochondrial",827
2819606,unclassified Zelotomys,OL408958.1,"Zelotomys sp. indet. Clade126 voucher KIZ:NMK KE20160306 cytochrome b (cytb) gene, partial cds; mitochondrial",1140
2993828,Gerbillus sp. AM-2022,OL828231.1,"Gerbillus sp. AM-2022 isolate 3192 cytochrome b (cytb) gene, partial cds; mitochondrial",1011
3002824,Murinae sp. FMNH 194804,OM502714.1,"Murinae sp. FMNH 194804 isolate DBT10 cytochrome b (CYTB) gene, partial cds; mitochondrial",1092
858499,Niviventer sp. 2 MP-2010,HM217402.1,"Niviventer sp. 2 MP-2010 voucher R3077 cytochrome b (cytb) gene, partial cds; mitochondrial",1105
3370983,Anteliomys chinensis,KY997428.1,"Anteliomys chinensis isolate WWS12048 cytochrome b (Cytb) gene, partial cds; mitochondrial",1113
1268271,Leopoldamys milleti,JX173159.1,"Leopoldamys milleti isolate 12-031 cytochrome b (Cytb) gene, partial cds; mitochondrial",1143
1421426,Dipodillus rupicola,OQ230809.1,"Dipodillus rupicola voucher Cosson et al. M4713 cytochrome b (cytb) gene, partial cds; mitochondrial",1118
1582509,Mus cf. tenellus TA-2014,KJ935834.1,"Mus cf. tenellus TA-2014 isolate ETH408 cytochrome b (cytb) gene, partial cds; mitochondrial",1139
2638878,unclassified Holochilus,EU074631.1,"Holochilus sp. TK53509 cytochrome b (cytb) gene, partial cds; mitochondrial",1143
1775274,Peromyscus sp. CL-2015b,MZ510916.1,"Peromyscus sp. CL-2015b voucher MVZ 223293 cytochrome b (cytb) gene, partial cds; mitochondrial",1143
1890068,Steatomys pratensis,PQ602304.1,"Steatomys pratensis isolate UPR 482 cytochrome b (cytb) gene, partial cds; mitochondrial",724
1453873,Neotoma ferruginea,MZ064574.1,"Neotoma ferruginea voucher TK150551 cytochrome b (cytb) gene, partial cds; mitochondrial",1143
2912616,Mastomys erythroleucus complex sp. eryE,OK647208.1,"Mastomys erythroleucus complex sp. eryE isolate TZ34211 cytochrome b (cytb) gene, partial cds; mitochondrial",779
3475011,Mus pahari jacksoniae,PX675870.1,"Mus pahari jacksoniae isolate CSD7986 cytochrome b (cytb) gene, partial cds; mitochondrial",1055
2950096,Thomasomys apeco,OP978392.1,"Thomasomys apeco voucher MUSM 52644 cytochrome b (cytb) gene, partial cds; mitochondrial",801
2819595,Mastomys angolensis,OK647238.1,"Mastomys angolensis isolate M0041 cytochrome b (cytb) gene, partial cds; mitochondrial",999
715491,Oryzomys palustris planirostris,FJ974117.1,"Oryzomys palustris planirostris voucher LPI02 cytochrome b (Cytb) gene, partial cds; mitochondrial",1143
1114794,Rattus rattus complex lineage IV,LC770270.1,"Rattus rattus complex lineage IV HS4992 mitochondrial cytb gene for cytochrome b, partial cds",1140
2162860,Rattus rattus kelaarti,MH253712.1,"Rattus rattus kelaarti strain PDZ 39 cytochrome b (cytb) gene, partial cds; mitochondrial",1140
1159790,Hylomyscus grandis,JQ735515.1,"Hylomyscus grandis voucher IFORA_SPOT10112 cytochrome b (CYTB) gene, partial cds; mitochondrial",676
3241374,Thomasomys sp. F DR-2024,OP978499.1,"Thomasomys sp. F DR-2024 voucher MUSM 44713 cytochrome b (cytb) gene, partial cds; mitochondrial",793
1167227,Rattus tanezumi sladeni,JQ793909.1,"Rattus tanezumi sladeni isolate rl039 cytochrome b (Cytb) gene, partial cds; mitochondrial",1122
2904042,Mus cf. gerbillus FMNH 219199,OK093425.1,"Mus cf. gerbillus FMNH 219199 isolate FMNH219199 cytochrome b (cytb) gene, partial cds; mitochondrial",587
2828265,Dendromus cf. uthmoelleri GV-2021,MW712166.1,"Dendromus cf. uthmoelleri GV-2021 voucher FMNH:150097 cytochrome b (cytb) gene, partial cds; mitochondrial",1108
2635748,unclassified Oryzomys,EU074671.1,"Oryzomys sp. RMT4695 cytochrome b (cytb) gene, partial cds; mitochondrial",1143
3369700,Alexandromys kikuchii,OQ275400.1,"Alexandromys kikuchii voucher 20110121D10 cytochrome b (cytb) gene, complete cds; mitochondrial",1143
1665529,Microtus ilaeus,AY513810.1,"Microtus kirgisorum haplotype 2 cytochrome b (cytb) gene, complete cds; mitochondrial",1143
1560092,Phaenomys,KM065876.1,"Phaenomys ferrugineus cytochrome b (cytb) gene, partial cds; mitochondrial",1119
504099,Meriones tamariscinus,PQ450156.1,"Meriones tamariscinus cytochrome b (cytb) gene, partial cds; mitochondrial",1135
1725219,Thomasomys taczanowskii,PQ300795.1,"Thomasomys taczanowskii voucher MECN:7675 cytochrome b (cytb) gene, partial cds; mitochondrial",704
1254423,Hylomyscus anselli,KF810199.1,"Hylomyscus anselli voucher FMNH171363 cytochrome b (cytb) gene, partial cds; mitochondrial",1121
716879,Phyllotis alisosiensis,GQ119626.1,"Phyllotis alisosiensis strain CML7543 cytochrome b (cytb) gene, partial cds; mitochondrial",1051
1405179,Taeromys,PQ861165.1,"Taeromys dominator isolate JAE4988 cytochrome b (CYTB) gene, partial cds; mitochondrial",1140
1237365,Microtus duodecimcostatus x lusitanicus,JX424190.1,"Microtus duodecimcostatus x lusitanicus voucher R143 cytochrome b (cytb) gene, complete cds; mitochondrial",1143
1383893,Niviventer hinpoon,KC010102.1,"Niviventer hinpoon haplotype HCBNH18 cytochrome b (cytb) gene, partial cds; mitochondrial",769
2912615,Mastomys erythroleucus complex sp. eryD,OK646697.1,"Mastomys erythroleucus complex sp. eryD isolate ETH1390 cytochrome b (cytb) gene, partial cds; mitochondrial",407
2620785,unclassified Phyllotis,MT776485.1,"Phyllotis sp. 2 AO-2021 isolate AN17 cytochrome b (cytb) gene, partial cds; mitochondrial",801
2964724,Peromyscus collinus,OL631923.1,"Peromyscus collinus voucher MZFC 12127 cytochrome b (cytb) gene, partial cds; mitochondrial",1143
2073146,Vernaya,OR282761.1,"Vernaya meiguites isolate SAF220266 cytochrome b (cytb) gene, partial cds; mitochondrial",1140
3370257,Microtus yuldaschi,MK434310.1,"Microtus yuldaschi voucher ZIN:C.6813 cytochrome b (cytb) gene, partial cds; mitochondrial",737
1090579,Mastomys sp. 08ZR8#2,AB672511.1,"Mastomys sp. 08ZR8#2 mitochondrial cytb gene for cytochrome b, partial cds",831
3104752,Microtus schidlovskii karamani,OP573474.1,"Microtus schidlovskii karamani voucher FG3656 cytochrome b (cytb) gene, partial cds; mitochondrial",1131
663699,Lemmiscus curtatus,KY754010.1,"Lemmiscus curtatus cytochrome b (cytb) gene, partial cds; mitochondrial",1134
723803,Dipodillus,OQ230809.1,"Dipodillus rupicola voucher Cosson et al. M4713 cytochrome b (cytb) gene, partial cds; mitochondrial",1118
2716767,Margaretamys beccarii,MN273042.1,"Margaretamys beccarii voucher MVZ 225726 cytochrome b (cytb) gene, partial cds; mitochondrial",801
3447476,Poemys sp. indet. 17,PV873823.1,"Poemys sp. indet. 17 voucher EBO468 cytochrome b (cytb) gene, partial cds; mitochondrial",994
575524,Proedromys,JF906118.1,"Proedromys bedfordi voucher ZB-07-07 cytochrome b (cytb) gene, complete cds; mitochondrial",1143
548545,Neusticomys,PQ587324.1,"Neusticomys peruviensis voucher MECN:8072 cytochrome b (cytb) gene, partial cds; mitochondrial",1131
548538,Zygodontomys sp. 1 PGG-2008a,EU652750.1,"Zygodontomys sp. 1 PGG-2008a voucher AN615 cytochrome b (cytb) gene, partial cds; mitochondrial",1144
1261108,Hylomyscus sp. 3 VN-2012,JX893829.1,"Hylomyscus sp. 3 VN-2012 voucher BA0394 cytochrome b (Cytb) gene, partial cds; mitochondrial",1045
561259,Neacomys dubosti,MT462036.1,"Neacomys dubosti voucher CN240 cytochrome b (cytb) gene, partial cds; mitochondrial",747
871245,Eothenomys sp. 2 SL-2010a,KY997331.1,"Eothenomys sp. 2 SL-2010a isolate BBS16028 cytochrome b (Cytb) gene, partial cds; mitochondrial",1098
1195669,Nyctomys sumichrasti florencei,JQ183064.1,"Nyctomys sumichrasti florencei voucher TK34801 cytochrome b (cytb) gene, partial cds; mitochondrial",1143
1609091,Wilfredomys oenax,KJ663726.1,"Wilfredomys oenax voucher UFSM 619 cytochrome b (cytb) gene, partial cds; mitochondrial",812
1096280,Deltamys sp. Esmeralda/GDE-2011,JN232110.1,"Deltamys sp. Esmeralda/GDE-2011 voucher CIT 947 cytochrome b (cytb) gene, complete cds; mitochondrial",1140
3370639,Pseudohydromys musseri,PV391517.1,"Pseudohydromys musseri voucher MUSM54064 cytochrome b (CYTB) gene, partial cds; mitochondrial",804
979565,Niviventer huang,OP683976.1,"Niviventer huang voucher SAF190020 cytochrome b (cytb) gene, partial cds; mitochondrial",975
1926542,Niviventer sp. 5 BZ-2016,KY068835.1,"Niviventer sp. 5 BZ-2016 isolate Z201401500 cytochrome b (cytb) gene, partial cds; mitochondrial",1140
857471,Berylmys sp. Be2b MP-2010,HM217412.1,"Berylmys sp. Be2b MP-2010 voucher R3268 cytochrome b (cytb) gene, partial cds; mitochondrial",1109
1116255,Praomys morio,PV809393.1,"Praomys morio voucher MNHN_ZM_2011_37 cytochrome b (cytb) gene, partial cds; mitochondrial",673
2819586,Gerbilliscus taborae,MW537566.1,"Gerbilliscus taborae isolate TZ33487 cytochrome b (cytb) gene, partial cds; mitochondrial",965
2593119,Rattus sp. KINA620,MK111924.1,"Rattus sp. KINA620 cytochrome b (cytb) gene, partial cds; mitochondrial",633
1026957,Spalax graecus,OP882053.1,"Spalax graecus voucher personal_collection:M.Rusin:2018-14 cytochrome b (CYTB) gene, complete cds; mitochondrial",1140
2654748,Arvicola persicus,MN165753.1,"Arvicola persicus isolate 4358_Zanjan cytochrome b (cytb) gene, partial cds; mitochondrial",1139
3112420,Oecomys sp. g TG-2024,PV391619.1,"Oecomys sp. g TG-2024 voucher PSV348 cytochrome b (CYTB) gene, partial cds; mitochondrial",804
3160988,Nannospalax sp.,PP896880.1,"Nannospalax sp. isolate NMONT3 cytochrome b (cytb) gene, partial sequence; nuclear copy of mitochondrial gene",838
1116356,Lophuromys ansorgei,OR672203.1,"Lophuromys ansorgei isolate UGSJ078 cytochrome b (CytB) gene, partial cds; mitochondrial",837
3370957,Voalavo antsahabensis,PX733455.1,"Voalavo antsahabensis isolate SMG14988 cytochrome b (CYTB) gene, complete cds; mitochondrial",1143
2496215,Acomys cf. mullah ET168,MH044992.1,"Acomys cf. mullah ET168 cytochrome b (cytb) gene, partial cds; mitochondrial",678
2912618,Mastomys huberti complex sp. hubB,OK646715.1,"Mastomys huberti complex sp. hubB isolate KB2085 cytochrome b (cytb) gene, partial cds; mitochondrial",1057
3144146,Thomasomys sp. 7 DR-2024,OP978491.1,"Thomasomys sp. 7 DR-2024 voucher MUSM 19140 cytochrome b (cytb) gene, partial cds; mitochondrial",801
2904041,Thomasomys cf. incanus DR-2021,MZ736562.1,"Thomasomys cf. incanus DR-2021 voucher MUSM 40809 cytochrome b (cytb) gene, partial cds; mitochondrial",801
1392620,Margaretamys elegans,MN273043.1,"Margaretamys elegans voucher NMV C37057 cytochrome b (cytb) gene, partial cds; mitochondrial",798
3241089,Craseomys rex,LC458485.1,"Craseomys rex TS01502 mitochondrial cytb gene for cytochrome b, partial cds",1140
2028309,Thomasomys onkiro,KY754169.1,"Thomasomys onkiro cytochrome b (cytb) gene, partial cds; mitochondrial",1127
1258721,Chinchillula,JQ434422.1,"Chinchillula sahamae cytochrome b (cytb) gene, partial cds; mitochondrial",1140
1391498,Phyllotis caprinus,MT776509.1,"Phyllotis caprinus isolate JPJ624 cytochrome b (cytb) gene, partial cds; mitochondrial",801
913574,Neotoma melanura,HQ328517.1,"Neotoma albigula melanura voucher CIB<MEX-LaPaz>:14467 cytochrome b (cytb) gene, partial cds; mitochondrial",828
685890,Eolagurus,OM140663.1,"Eolagurus luteus cytochrome b (CYTB) gene, complete cds; mitochondrial",1143
2819599,Rhabdomys sp. MK33,MW512118.1,"Rhabdomys sp. MK33 cytochrome b (cytb) gene, partial cds; mitochondrial",512
1189085,Meriones tristrami kilisensis,JQ687385.1,"UNVERIFIED: Meriones tristrami kilisensis voucher 2748 cytochrome b-like (cytb) gene, partial sequence; mitochondrial",795
870528,Alticola stracheyi,KY968269.1,"Alticola stracheyi isolate XZ16N119 cytochrome b (cytb) gene, partial cds; mitochondrial",1118
3474857,Mus pahari gairdneri,PX675839.1,"Mus pahari gairdneri isolate CSD3468 cytochrome b (cytb) gene, partial cds; mitochondrial",1114
1772167,Niviventer sp. 1 DG-2015,KX822742.1,"Niviventer sp. 1 DG-2015 isolate HN12049 cytochrome b (cytb) gene, partial cds; mitochondrial",1095
1925725,Niviventer andersoni ailaoshanensis,KY068735.1,"Niviventer andersoni ailaoshanensis isolate AL1305314 cytochrome b (cytb) gene, partial cds; mitochondrial",1140
2716779,unclassified Taeromys,MW058861.1,"Taeromys sp. n. HH-2020 voucher NMVC37614 cytochrome b (cytb) gene, partial cds; mitochondrial",794
1743010,Phyllotis haggardi,KY754114.1,"Phyllotis haggardi cytochrome b (cytb) gene, partial cds; mitochondrial",419
2912619,Mastomys huberti complex sp. hubC,OK646714.1,"Mastomys huberti complex sp. hubC isolate KB1523 cytochrome b (cytb) gene, partial cds; mitochondrial",1057
614052,Nannospalax nehringi,PV740620.1,"Nannospalax nehringi voucher KAHY2 cytochrome b (CYTB) gene, partial cds; mitochondrial",973
2716777,Eropeplus,MW058836.1,"Eropeplus canus voucher NMVZ21733 cytochrome b (cytb) gene, partial cds; mitochondrial",783
1868303,Oecomys cf. mamorae,KT737230.1,"Oecomys cf. mamorae isolate NK15027 cytochrome b (cytb) gene, partial cds; mitochondrial",801
1335632,Eliurus sp. 1 JJS-2013,KF058044.1,"Eliurus sp. 1 JJS-2013 voucher ZR 173 cytochrome b (cytb) gene, partial cds; mitochondrial",1089
2816200,Rhynchomys labo,OQ630973.1,"Rhynchomys labo voucher DSB4021 cytochrome b (CYTB) gene, partial cds; mitochondrial",1120
1116257,Praomys sp. ADM-2011,JF284228.1,"Praomys sp. ADM-2011 voucher CAS1 cytochrome b (cytb) gene, partial cds; mitochondrial",1099
932754,Apomys magnus,HM371044.1,"Apomys sp. SJS-2010d voucher FMNH:183574 cytochrome b (cytb) gene, complete cds; mitochondrial",1144
537921,Clethrionomys centralis,PV558692.1,"Clethrionomys centralis isolate XJ17086 cytochrome b (cytb) gene, complete cds; mitochondrial",1143
2601207,Akodon kotosh,MK419962.1,"Akodon kotosh voucher MUSM18961 cytochrome b (cytb) gene, partial cds; mitochondrial",801
1391534,Phyllotis sp. 3 GDE-2013,KT024801.1,"Phyllotis sp. 3 GDE-2013 voucher MACN:26387 cytochrome b (cytb) gene, partial cds; mitochondrial",792
1217598,Rhynchomys tapulao,JQ898056.1,"Rhynchomys tapulao voucher FMNH 183554 cytochrome b (CYTB) gene, partial cds; mitochondrial",1143
907929,Maxomys pagensis,PQ861150.1,"Maxomys pagensis isolate MZB28335 cytochrome b (CYTB) gene, partial cds; mitochondrial",1140
1497440,Oecomys sp. RVP-2014,KF207847.1,"Oecomys sp. RVP-2014 isolate roe_308 cytochrome b (cytb) gene, partial cds; mitochondrial",801
1158279,Hylomyscus sp. 10 VN-2012,JQ735579.1,"Hylomyscus sp. 10 VN-2012 voucher RUCA_DJ076 cytochrome b (CYTB) gene, partial cds; mitochondrial",887
2716768,Taeromys punicans,MN273050.1,"Taeromys punicans voucher MVZ 225815 cytochrome b (cytb) gene, partial cds; mitochondrial",801
2419796,Murinae sp. GK59,LC426361.1,"Murinae sp. GK59 mitochondrial cytb gene for cytochrome B, partial cds",1140
576344,Otomys denti sungae,JF795993.1,"Otomys sungae voucher RMCAa6_013-M-2031 cytochrome b (Cytb) gene, partial cds; mitochondrial",1139
1974205,Neacomys sp. MVZ 155299,KY859730.1,"Neacomys sp. MVZ 155299 voucher MVZ155299 cytochrome b (Cytb) gene, partial cds; mitochondrial",801
3416905,Reithrodontomys sumichrasti complex sp. Clade IV,PP972108.1,"Reithrodontomys sumichrasti complex sp. Clade IV isolate CMC3595 cytochrome b (cytb) gene, partial cds; mitochondrial",1125
1258733,Phyllotini sp. GDE-2012,JQ434425.1,"Phyllotini sp. GDE-2012 cytochrome b (cytb) gene, partial cds; mitochondrial",1179
530171,Handleyomys alfaroi,OR988049.1,"Handleyomys alfaroi isolate JFD1588 cytochrome b (cytb) gene, partial cds; mitochondrial",1101
3370212,Maxomys inflatus,PQ861137.1,"Maxomys inflatus isolate LSUMZ42593 cytochrome b (CYTB) gene, complete cds; mitochondrial",1143
2496234,Acomys cf. wilsoni KE042,MH044911.1,"Acomys cf. wilsoni KE042 cytochrome b (cytb) gene, partial cds; mitochondrial",1002
1114793,Rattus rattus complex lineage III,JN675602.1,"Rattus rattus LIII isolate 17RrIII_13 cytochrome b (cytb) gene, partial cds; mitochondrial",746
2496211,Acomys sp. ignitus group-SE Ethiopia,MH044972.1,"Acomys sp. ignitus group-SE Ethiopia isolate ETH1020 cytochrome b (cytb) gene, partial cds; mitochondrial",1014
1638931,Hyorhinomys stuempkei,KP210087.1,"Hyorhinomys stuempkei voucher NMV C37198 cytochrome b (CYTB) gene, partial cds; mitochondrial",795
1962321,Neacomys amoenus,PV391843.1,"Neacomys amoenus voucher MUSM55423 cytochrome b (CYTB) gene, partial cds; mitochondrial",804
555454,Chionomys gud,EU700087.1,"Chionomys gud cytochrome b (cytb) gene, complete cds; mitochondrial",1143
2028303,Rattus facetus,MN273046.1,"Rattus facetus voucher MVZ 225821 cytochrome b (cytb) gene, partial cds; mitochondrial",801
798166,Neodon irene,PQ383006.1,"Neodon irene isolate ZZL170008 cytochrome b (cytb) gene, partial cds; mitochondrial",1069
2771496,Neacomys xingu,MT462066.1,"Neacomys xingu voucher PSA46 cytochrome b (cytb) gene, partial cds; mitochondrial",761
575525,Proedromys bedfordi,JF906118.1,"Proedromys bedfordi voucher ZB-07-07 cytochrome b (cytb) gene, complete cds; mitochondrial",1143
913578,Neotoma albigula sheldoni,HQ328507.1,"Neotoma albigula sheldoni voucher CIB<MEX-LaPaz>:4558 cytochrome b (cytb) gene, partial cds; mitochondrial",828
3112870,Calomyscus kermanensis,OP795980.1,"Calomyscus kermanensis voucher ZMFUM-5737 cytochrome b (cytb) gene, partial cds; mitochondrial",926
3685936,Alticola cf. stoliczkanus,PX685704.1,"Alticola cf. stoliczkanus voucher HARC_ZSI_M51 cytochrome b (CYTB) gene, partial cds; mitochondrial",471
2593120,Rattus sp. KINA776,MK111925.1,"Rattus sp. KINA776 cytochrome b (cytb) gene, partial cds; mitochondrial",633
3371078,Mictomicrotus,KP190251.1,"Proedromys liangshanensis isolate JYBCP0211 cytochrome b (cytb) gene, partial cds; mitochondrial",1140
1007657,Neotomys,KY754066.1,"Neotomys ebriosus cytochrome b (cytb) gene, partial cds; mitochondrial",1075
1002723,Tylomys watsoni,MF317949.1,"Tylomys watsoni voucher KU 142069 cytochrome b (cytb) gene, partial cds; mitochondrial",1143
2026214,Niviventer gladiusmaculus,MF642450.1,"Niviventer gladiusmaculus isolate XZ75 cytochrome b (cytb) gene, partial cds; mitochondrial",1131
2695256,Thomasomys sp. MEPN12742,MN557090.1,"Thomasomys sp. MEPN12742 cytochrome b (Cytb) gene, partial cds; mitochondrial",423
2652948,Neotoma phenax,MK202784.1,"Neotoma phenax voucher TTU6947 cytochrome b (cytb) gene, partial cds; mitochondrial",823
2844896,Neacomys auriventer,MW512664.1,"Neacomys auriventer voucher MEPN12314 cytochrome b (cytb) gene, partial cds; mitochondrial",1116
2716771,Papagomys,MN273045.1,"Papagomys armandvillei voucher WAM M32592 cytochrome b (cytb) gene, partial cds; mitochondrial",664
2603188,Praomys jacksoni complex sp. 'Ic',MK423164.1,"Praomys jacksoni complex sp. 'Ic' isolate FMNH_217480 cytochrome b (cytb) gene, partial cds; mitochondrial",1114
3098847,Rhipidomys sp.,OR988050.1,"Rhipidomys sp. isolate JFD1596 cytochrome b (cytb) gene, partial cds; mitochondrial",857
2716770,Margaretamys parvus,MN273044.1,"Margaretamys parvus voucher NMV Z21833 cytochrome b (cytb) gene, partial cds; mitochondrial",802
530184,Transandinomys talamancae,KY754172.1,"Transandinomys talamancae cytochrome b (cytb) gene, partial cds; mitochondrial",426
1974207,Neacomys sp. MUSM 45053,KY859732.1,"Neacomys sp. MUSM 45053 cytochrome b (Cytb) gene, partial cds; mitochondrial",800
1158283,Praomys sp. A VN-2012,JQ735869.1,"Praomys sp. A VN-2012 voucher SBP_BE0213 cytochrome b (CYTB) gene, partial cds; mitochondrial",1139
2494722,Lophuromys simensis,OR589393.1,"Lophuromys simensis isolate 3138_chimit cytochrome b (cytb) gene, partial cds; mitochondrial",563
2695259,Thomasomys sp. QCAZ16328,MN557121.1,"Thomasomys sp. QCAZ16328 cytochrome b (Cytb) gene, partial cds; mitochondrial",962
3419768,Thomasomys vulcani ssp. a WPR-2025,PV582373.1,"Thomasomys vulcani ssp. a WPR-2025 voucher MIZI-TH-2025-0645 cytochrome b (Cytb) gene, partial cds; mitochondrial",712
2627515,unclassified Wilfredomys,AF108689.1,"Wilfredomys sp. cytochrome B (cytB) gene, mitochondrial gene encoding mitochondrial protein, partial cds",1144
2304086,Tanyuromys thomasleei,MT700426.1,"Tanyuromys thomasleei voucher JBM2246 cytochrome b (cytb) gene, partial cds; mitochondrial",807
3440905,Praomys sp. t TD-2025,PV809391.1,"Praomys sp. t TD-2025 voucher VN2238 cytochrome b (cytb) gene, partial cds; mitochondrial",1081
3447473,Hylomyscus cf. aeta,PV873901.1,"Hylomyscus cf. aeta voucher EBO569 cytochrome b (cytb) gene, partial cds; mitochondrial",1028
2828262,Dendromus cf. ayresi GV-2021,MW711993.1,"Dendromus cf. ayresi GV-2021 voucher FMNH:165595 cytochrome b (cytb) gene, partial cds; mitochondrial",999
2678872,Prometheomys schaposchnikovi,MN735802.1,"Prometheomys schaposchnikovi cytochrome b (cytb) gene, complete cds; mitochondrial",1143
663698,Lemmiscus,KY754010.1,"Lemmiscus curtatus cytochrome b (cytb) gene, partial cds; mitochondrial",1134
1116353,Lophuromys angolensis,MW470748.1,"Lophuromys angolensis isolate ANG0281 cytochrome b (cytb) gene, partial cds; mitochondrial",850
2496255,Acomys cf. kempi KE151,MH045038.1,"Acomys cf. kempi KE151 cytochrome b (cytb) gene, partial cds; mitochondrial",987
1582482,Mus sp. Koi River,KJ935804.1,"Mus sp. Koi River isolate 922 cytochrome b (cytb) gene, partial cds; mitochondrial",1103
2929754,Myodes rufocanus,PV558693.1,"Myodes rufocanus isolate XJ174 cytochrome b (cytb) gene, complete cds; mitochondrial",1143
1003859,Mindomys,OM864531.1,"Mindomys kutuku voucher MECN5809 cytochrome b (cytb) gene, partial cds; mitochondrial",596
2941051,Grammomys sp. indet. Clade92,OL408921.1,"Grammomys sp. indet. Clade92 voucher KIZ:NMK KE20151359 cytochrome b (cytb) gene, partial cds; mitochondrial",723
2014508,Phyllotis definitus,KX793700.1,"Phyllotis definitus voucher MUSM:45254 cytochrome b (cytb) gene, partial cds; mitochondrial",667
530174,Hylaeamys,PV391868.1,"Hylaeamys yunganus voucher FPI0000481 cytochrome b (CYTB) gene, partial cds; mitochondrial",804
2621306,unclassified Euryoryzomys,ON815481.1,"Euryoryzomys sp. voucher MTR130 cytochrome b (cytb) gene, partial cds; mitochondrial",1129
1582486,Saccostomus mashonae,KM347837.1,"Saccostomus mashonae isolate RS975 cytochrome b (cytb) gene, partial cds; mitochondrial",577
2678870,Alticola strelzovi,PV558701.1,"Alticola strelzovi isolate XJ21101 cytochrome b (cytb) gene, complete cds; mitochondrial",1143
2641125,unclassified Rhipidomys,OR988050.1,"Rhipidomys sp. isolate JFD1596 cytochrome b (cytb) gene, partial cds; mitochondrial",857
2419858,Oecomys sp. MUSM 43189,MG824907.1,"Oecomys sp. MUSM 43189 voucher MUSM:43189 cytochrome b (cytb) gene, partial cds; mitochondrial",728
2023160,Rhipidomys albujai,KY366345.1,"Rhipidomys albujai voucher QCAZ:15214 cytochrome b (cytb) gene, partial cds; mitochondrial",999
1093792,Otomys burtoni,JF796009.1,"Otomys burtoni voucher ZFMK69-214 cytochrome b (Cytb) gene, partial cds; mitochondrial",402
2630232,unclassified Chiromyscus,KT734680.1,"Chiromyscus sp. 1 DG-2015 voucher IZCAS:ZIN96516 cytochrome b (Cytb) gene, partial cds; mitochondrial",1131
2695260,Thomasomys sp. QCAZ16329,MN557122.1,"Thomasomys sp. QCAZ16329 cytochrome b (Cytb) gene, partial cds; mitochondrial",962
2593117,Rattus sp. KINA360,MK111922.1,"Rattus sp. KINA360 cytochrome b (cytb) gene, partial cds; mitochondrial",633
